Country or Area,Sex,Literacy,Population,Age
Tajikistan,Female,Illiterate,321.0,15-59
Tajikistan,Female,Total,57028.0,>60
Tajikistan,Female,Literate,56612.0,>60
Tajikistan,Female,Illiterate,416.0,>60
Tajikistan,Female,Total,33308.0,>60
Tajikistan,Female,Literate,32790.0,>60
Tajikistan,Female,Illiterate,518.0,>60
Tajikistan,Female,Total,92730.0,>60
Tajikistan,Female,Literate,88603.0,>60
Tajikistan,Female,Illiterate,4127.0,>60
Tajikistan,Male,Total,114553.0,<15
Tajikistan,Male,Literate,114458.0,<15
Tajikistan,Male,Illiterate,95.0,<15
Tajikistan,Male,Total,787064.0,<15
Tajikistan,Male,Literate,785851.0,<15
Tajikistan,Male,Illiterate,1213.0,<15
Tajikistan,Male,Total,126362.0,15-59
Tajikistan,Male,Literate,126224.0,15-59
Tajikistan,Male,Illiterate,138.0,15-59
Tajikistan,Male,Total,121201.0,15-59
Tajikistan,Male,Literate,121074.0,15-59
Tajikistan,Male,Illiterate,127.0,15-59
Tajikistan,Male,Total,81169.0,15-59
Tajikistan,Male,Literate,81071.0,15-59
Tajikistan,Male,Illiterate,98.0,15-59
Tajikistan,Male,Total,66384.0,15-59
Tajikistan,Male,Literate,66273.0,15-59
Tajikistan,Male,Illiterate,111.0,15-59
Tajikistan,Male,Total,59477.0,15-59
Tajikistan,Male,Literate,59381.0,15-59
Tajikistan,Male,Illiterate,96.0,15-59
Tajikistan,Male,Total,57544.0,15-59
Tajikistan,Male,Literate,57446.0,15-59
Tajikistan,Male,Total,50958.0,15-59
Tajikistan,Male,Literate,50874.0,15-59
Tajikistan,Male,Illiterate,84.0,15-59
Tajikistan,Male,Total,39820.0,15-59
Tajikistan,Male,Literate,39766.0,15-59
Tajikistan,Male,Illiterate,54.0,15-59
Tajikistan,Male,Total,24693.0,15-59
Tajikistan,Male,Literate,24655.0,15-59
Tajikistan,Male,Illiterate,38.0,15-59
Tajikistan,Male,Total,15770.0,>60
Tajikistan,Male,Literate,15745.0,>60
Tajikistan,Male,Illiterate,25.0,>60
Tajikistan,Male,Total,9894.0,>60
Tajikistan,Male,Literate,9861.0,>60
Tajikistan,Male,Illiterate,33.0,>60
Tajikistan,Male,Total,19239.0,>60
Tajikistan,Male,Literate,19023.0,>60
Tajikistan,Male,Illiterate,216.0,>60
Tajikistan,Female,Total,108371.0,<15
Tajikistan,Female,Literate,108243.0,<15
Tajikistan,Female,Illiterate,128.0,<15
Tajikistan,Female,Total,781481.0,<15
Tajikistan,Female,Literate,779356.0,<15
Tajikistan,Female,Illiterate,2125.0,<15
Tajikistan,Female,Total,110144.0,15-59
Tajikistan,Female,Literate,109995.0,15-59
Tajikistan,Female,Illiterate,149.0,15-59
Tajikistan,Female,Total,106931.0,15-59
Tajikistan,Female,Literate,106747.0,15-59
Tajikistan,Female,Illiterate,184.0,15-59
Tajikistan,Female,Total,81824.0,15-59
Tajikistan,Female,Literate,81696.0,15-59
Tajikistan,Female,Illiterate,128.0,15-59
Tajikistan,Female,Total,70880.0,15-59
Tajikistan,Female,Literate,70728.0,15-59
Tajikistan,Female,Illiterate,152.0,15-59
Tajikistan,Female,Total,67008.0,15-59
Tajikistan,Female,Literate,66876.0,15-59
Tajikistan,Female,Illiterate,132.0,15-59
Tajikistan,Female,Total,61742.0,15-59
Tajikistan,Female,Literate,61649.0,15-59
Tajikistan,Female,Illiterate,93.0,15-59
Tajikistan,Female,Total,54634.0,15-59
Tajikistan,Female,Literate,54553.0,15-59
Tajikistan,Female,Illiterate,81.0,15-59
Tajikistan,Female,Total,42353.0,15-59
Tajikistan,Female,Literate,42270.0,15-59
Tajikistan,Female,Illiterate,83.0,15-59
Tajikistan,Female,Total,27328.0,15-59
Tajikistan,Female,Literate,27251.0,15-59
Tajikistan,Female,Illiterate,77.0,15-59
Tajikistan,Female,Total,17235.0,>60
Tajikistan,Female,Literate,17147.0,>60
Tajikistan,Female,Illiterate,88.0,>60
Tajikistan,Female,Total,10050.0,>60
Tajikistan,Female,Literate,9930.0,>60
Tajikistan,Female,Illiterate,120.0,>60
Tajikistan,Female,Total,22981.0,>60
Tajikistan,Female,Literate,22271.0,>60
Tajikistan,Female,Illiterate,710.0,>60
Tajikistan,Male,Total,330996.0,<15
Tajikistan,Male,Literate,330802.0,<15
Tajikistan,Male,Illiterate,194.0,<15
Tajikistan,Male,Total,2094233.0,<15
Tajikistan,Male,Literate,2090878.0,<15
Tajikistan,Male,Illiterate,3355.0,<15
Tajikistan,Male,Total,312828.0,15-59
Tajikistan,Male,Literate,312617.0,15-59
Tajikistan,Male,Illiterate,211.0,15-59
Tajikistan,Male,Total,299202.0,15-59
Tajikistan,Male,Literate,299024.0,15-59
Tajikistan,Male,Illiterate,178.0,15-59
Tajikistan,Male,Total,245717.0,15-59
Tajikistan,Male,Literate,245563.0,15-59
Tajikistan,Male,Illiterate,154.0,15-59
Tajikistan,Male,Total,187265.0,15-59
Tajikistan,Male,Literate,186989.0,15-59
Tajikistan,Male,Illiterate,276.0,15-59
Tajikistan,Male,Total,156586.0,15-59
Tajikistan,Male,Literate,156311.0,15-59
Tajikistan,Male,Illiterate,275.0,15-59
Tajikistan,Male,Total,138205.0,15-59
Tajikistan,Male,Literate,137966.0,15-59
Tajikistan,Male,Illiterate,239.0,15-59
Tajikistan,Male,Total,126393.0,15-59
Tajikistan,Male,Literate,126172.0,15-59
Tajikistan,Male,Illiterate,221.0,15-59
Tajikistan,Male,Total,100880.0,15-59
Tajikistan,Male,Literate,100716.0,15-59
Tajikistan,Male,Illiterate,164.0,15-59
Tajikistan,Male,Total,63001.0,15-59
Tajikistan,Male,Literate,62886.0,15-59
Tajikistan,Male,Illiterate,115.0,15-59
Tajikistan,Male,Total,39744.0,>60
Tajikistan,Male,Literate,39645.0,>60
Tajikistan,Male,Illiterate,99.0,>60
Tajikistan,Male,Total,27673.0,>60
Tajikistan,Male,Literate,27570.0,>60
Tajikistan,Male,Illiterate,103.0,>60
Tajikistan,Male,Total,65743.0,>60
Tajikistan,Male,Literate,64617.0,>60
Tajikistan,Male,Illiterate,1126.0,>60
Tajikistan,Female,Total,316793.0,<15
Tajikistan,Female,Literate,316595.0,<15
Tajikistan,Female,Illiterate,198.0,<15
Tajikistan,Female,Total,2081830.0,<15
Tajikistan,Female,Literate,2075056.0,<15
Tajikistan,Female,Illiterate,6774.0,<15
Tajikistan,Female,Total,314852.0,15-59
Tajikistan,Female,Literate,314582.0,15-59
Tajikistan,Female,Illiterate,270.0,15-59
Tajikistan,Female,Total,311584.0,15-59
Tajikistan,Female,Literate,311309.0,15-59
Tajikistan,Female,Illiterate,275.0,15-59
Tajikistan,Female,Total,238311.0,15-59
Tajikistan,Female,Literate,238103.0,15-59
Tajikistan,Female,Illiterate,208.0,15-59
Tajikistan,Female,Total,179632.0,15-59
Tajikistan,Female,Literate,179285.0,15-59
Tajikistan,Female,Illiterate,347.0,15-59
Tajikistan,Female,Total,152962.0,15-59
Tajikistan,Female,Literate,152667.0,15-59
Tajikistan,Female,Illiterate,295.0,15-59
Tajikistan,Female,Total,139893.0,15-59
Tajikistan,Female,Literate,139621.0,15-59
Tajikistan,Female,Illiterate,272.0,15-59
Tajikistan,Female,Total,128530.0,15-59
Tajikistan,Female,Literate,128268.0,15-59
Tajikistan,Female,Illiterate,262.0,15-59
Tajikistan,Female,Total,101831.0,15-59
Tajikistan,Female,Literate,101571.0,15-59
Tajikistan,Female,Illiterate,260.0,15-59
Tajikistan,Female,Total,64642.0,15-59
Tajikistan,Female,Literate,64398.0,15-59
Tajikistan,Female,Illiterate,244.0,15-59
Tajikistan,Female,Total,39793.0,>60
Tajikistan,Female,Literate,39465.0,>60
Tajikistan,Female,Illiterate,328.0,>60
Tajikistan,Female,Total,23258.0,>60
Tajikistan,Female,Literate,22860.0,>60
Tajikistan,Female,Illiterate,398.0,>60
Tajikistan,Female,Total,69749.0,>60
Tajikistan,Female,Literate,66332.0,>60
Tajikistan,Female,Illiterate,3417.0,>60
Tajikistan,Male,Total,431095.0,<15
Tajikistan,Male,Literate,429984.0,<15
Tajikistan,Male,Illiterate,642.0,<15
Tajikistan,Male,Unknown,469.0,<15
Tajikistan,Male,Total,2171837.0,<15
Tajikistan,Male,Literate,2165225.0,<15
Tajikistan,Male,Illiterate,6132.0,<15
Tajikistan,Male,Unknown,480.0,<15
Tajikistan,Male,Total,338197.0,15-59
Tajikistan,Male,Literate,337686.0,15-59
Tajikistan,Male,Illiterate,508.0,15-59
Tajikistan,Male,Unknown,3.0,15-59
Tajikistan,Male,Total,266028.0,15-59
Tajikistan,Male,Literate,265596.0,15-59
Tajikistan,Male,Illiterate,432.0,15-59
Tajikistan,Male,Total,231206.0,15-59
Tajikistan,Male,Literate,230821.0,15-59
Tajikistan,Male,Illiterate,384.0,15-59
Tajikistan,Male,Unknown,1.0,15-59
Tajikistan,Male,Total,204261.0,15-59
Tajikistan,Male,Literate,203938.0,15-59
Tajikistan,Male,Illiterate,319.0,15-59
Tajikistan,Male,Unknown,4.0,15-59
Tajikistan,Male,Total,190676.0,15-59
Tajikistan,Male,Literate,190397.0,15-59
Tajikistan,Male,Illiterate,279.0,15-59
Tajikistan,Male,Total,142315.0,15-59
Tajikistan,Male,Literate,142088.0,15-59
Tajikistan,Male,Illiterate,225.0,15-59
Tajikistan,Male,Unknown,2.0,15-59
Tajikistan,Male,Total,96581.0,15-59
Tajikistan,Male,Literate,96428.0,15-59
Tajikistan,Male,Total,59790.0,15-59
Tajikistan,Male,Literate,59682.0,15-59
Tajikistan,Male,Illiterate,108.0,15-59
Tajikistan,Male,Total,52455.0,15-59
Tajikistan,Male,Literate,52291.0,15-59
Tajikistan,Male,Total,56552.0,>60
Tajikistan,Male,Literate,56128.0,>60
Tajikistan,Male,Illiterate,424.0,>60
Tajikistan,Male,Total,45159.0,>60
Tajikistan,Male,Literate,44390.0,>60
Tajikistan,Male,Illiterate,768.0,>60
Tajikistan,Male,Unknown,1.0,>60
Tajikistan,Male,Total,57522.0,>60
Tajikistan,Male,Literate,55796.0,>60
Tajikistan,Male,Illiterate,1726.0,>60
Tajikistan,Female,Total,421942.0,<15
Tajikistan,Female,Literate,420839.0,<15
Tajikistan,Female,Illiterate,642.0,<15
Tajikistan,Female,Unknown,461.0,<15
Tajikistan,Female,Total,2191925.0,<15
Tajikistan,Female,Literate,2177038.0,<15
Tajikistan,Female,Illiterate,14417.0,<15
Tajikistan,Female,Unknown,470.0,<15
Tajikistan,Female,Total,331680.0,15-59
Tajikistan,Female,Literate,331224.0,15-59
Tajikistan,Female,Illiterate,456.0,15-59
Tajikistan,Female,Total,267869.0,15-59
Tajikistan,Female,Literate,267424.0,15-59
Tajikistan,Female,Illiterate,445.0,15-59
Tajikistan,Female,Total,237075.0,15-59
Tajikistan,Female,Literate,236676.0,15-59
Tajikistan,Female,Illiterate,399.0,15-59
Tajikistan,Female,Total,210386.0,15-59
Tajikistan,Female,Literate,209974.0,15-59
Tajikistan,Female,Illiterate,407.0,15-59
Tajikistan,Female,Unknown,5.0,15-59
Tajikistan,Female,Total,195064.0,15-59
Tajikistan,Female,Literate,194682.0,15-59
Tajikistan,Female,Illiterate,380.0,15-59
Tajikistan,Female,Unknown,2.0,15-59
Tajikistan,Female,Total,145076.0,15-59
Tajikistan,Female,Literate,144763.0,15-59
Tajikistan,Female,Illiterate,313.0,15-59
Tajikistan,Female,Total,99048.0,15-59
Tajikistan,Female,Literate,98777.0,15-59
Tajikistan,Female,Unknown,1.0,15-59
Tajikistan,Female,Total,59305.0,15-59
Tajikistan,Female,Literate,58902.0,15-59
Tajikistan,Female,Illiterate,403.0,15-59
Tajikistan,Female,Total,46286.0,15-59
Tajikistan,Female,Literate,45599.0,15-59
Tajikistan,Female,Illiterate,687.0,15-59
Tajikistan,Female,Total,56993.0,>60
Tajikistan,Female,Literate,55457.0,>60
Tajikistan,Female,Illiterate,1536.0,>60
Tajikistan,Female,Total,48783.0,>60
Tajikistan,Female,Literate,46562.0,>60
Tajikistan,Female,Illiterate,2220.0,>60
Tajikistan,Female,Unknown,1.0,>60
Tajikistan,Female,Total,72418.0,>60
Tajikistan,Female,Literate,66159.0,>60
Tajikistan,Female,Illiterate,6259.0,>60
Tajikistan,Male,Total,104701.0,<15
Tajikistan,Male,Literate,104395.0,<15
Tajikistan,Male,Illiterate,202.0,<15
Tajikistan,Male,Unknown,104.0,<15
Tajikistan,Male,Total,593874.0,<15
Tajikistan,Male,Literate,592205.0,<15
Tajikistan,Male,Illiterate,1560.0,<15
Tajikistan,Male,Unknown,109.0,<15
Tajikistan,Male,Total,91078.0,15-59
Tajikistan,Male,Literate,90949.0,15-59
Tajikistan,Male,Total,73209.0,15-59
Tajikistan,Male,Literate,73101.0,15-59
Tajikistan,Male,Total,62116.0,15-59
Tajikistan,Male,Literate,62031.0,15-59
Tajikistan,Male,Illiterate,85.0,15-59
Tajikistan,Male,Total,59797.0,15-59
Tajikistan,Male,Literate,59729.0,15-59
Tajikistan,Male,Illiterate,66.0,15-59
Tajikistan,Male,Total,57232.0,15-59
Tajikistan,Male,Literate,57171.0,15-59
Tajikistan,Male,Illiterate,61.0,15-59
Tajikistan,Male,Total,42544.0,15-59
Tajikistan,Male,Literate,42486.0,15-59
Tajikistan,Male,Illiterate,57.0,15-59
Tajikistan,Male,Total,29526.0,15-59
Tajikistan,Male,Literate,29493.0,15-59
Tajikistan,Male,Illiterate,33.0,15-59
Tajikistan,Male,Total,18451.0,15-59
Tajikistan,Male,Literate,18421.0,15-59
Tajikistan,Male,Illiterate,30.0,15-59
Tajikistan,Male,Total,14613.0,15-59
Tajikistan,Male,Literate,14564.0,15-59
Tajikistan,Male,Illiterate,49.0,15-59
Tajikistan,Male,Total,15794.0,>60
Tajikistan,Male,Literate,15678.0,>60
Tajikistan,Male,Illiterate,116.0,>60
Tajikistan,Male,Total,11323.0,>60
Tajikistan,Male,Literate,11093.0,>60
Tajikistan,Male,Illiterate,230.0,>60
Tajikistan,Male,Total,13490.0,>60
Tajikistan,Male,Literate,13094.0,>60
Tajikistan,Male,Illiterate,396.0,>60
Tajikistan,Female,Total,103244.0,<15
Tajikistan,Female,Literate,102904.0,<15
Tajikistan,Female,Illiterate,221.0,<15
Tajikistan,Female,Unknown,119.0,<15
Tajikistan,Female,Total,610985.0,<15
Tajikistan,Female,Literate,606993.0,<15
Tajikistan,Female,Illiterate,3869.0,<15
Tajikistan,Female,Unknown,123.0,<15
Tajikistan,Female,Total,82335.0,15-59
Tajikistan,Female,Literate,82226.0,15-59
Tajikistan,Female,Illiterate,109.0,15-59
Tajikistan,Female,Total,70895.0,15-59
Tajikistan,Female,Literate,70796.0,15-59
Tajikistan,Female,Illiterate,99.0,15-59
Tajikistan,Female,Total,69413.0,15-59
Tajikistan,Female,Literate,69318.0,15-59
Tajikistan,Female,Illiterate,95.0,15-59
Tajikistan,Female,Total,64069.0,15-59
Tajikistan,Female,Literate,63983.0,15-59
Tajikistan,Female,Illiterate,84.0,15-59
Tajikistan,Female,Total,59711.0,15-59
Tajikistan,Female,Literate,59612.0,15-59
Tajikistan,Female,Illiterate,98.0,15-59
Tajikistan,Female,Total,44601.0,15-59
Tajikistan,Female,Literate,44513.0,15-59
Tajikistan,Female,Illiterate,88.0,15-59
Tajikistan,Female,Total,31611.0,15-59
Tajikistan,Female,Literate,31531.0,15-59
Tajikistan,Female,Illiterate,79.0,15-59
Tajikistan,Female,Total,19740.0,15-59
Tajikistan,Female,Literate,19617.0,15-59
Tajikistan,Female,Illiterate,123.0,15-59
Tajikistan,Female,Total,14454.0,15-59
Tajikistan,Female,Literate,14242.0,15-59
Tajikistan,Female,Illiterate,212.0,15-59
Tajikistan,Female,Total,17234.0,>60
Tajikistan,Female,Literate,16738.0,>60
Tajikistan,Female,Illiterate,496.0,>60
Tajikistan,Female,Total,12988.0,>60
Tajikistan,Female,Literate,12356.0,>60
Tajikistan,Female,Illiterate,632.0,>60
Tajikistan,Female,Total,20690.0,>60
Tajikistan,Female,Literate,19157.0,>60
Tajikistan,Female,Illiterate,1533.0,>60
Tajikistan,Male,Total,326394.0,<15
Tajikistan,Male,Literate,325589.0,<15
Tajikistan,Male,Illiterate,440.0,<15
Tajikistan,Male,Unknown,365.0,<15
Tajikistan,Male,Total,1577963.0,<15
Tajikistan,Male,Literate,1573020.0,<15
Tajikistan,Male,Illiterate,4572.0,<15
Tajikistan,Male,Unknown,371.0,<15
Tajikistan,Male,Total,247119.0,15-59
Tajikistan,Male,Literate,246737.0,15-59
Tajikistan,Male,Illiterate,381.0,15-59
Tajikistan,Male,Total,192819.0,15-59
Tajikistan,Male,Literate,192495.0,15-59
Tajikistan,Male,Illiterate,324.0,15-59
Tajikistan,Male,Total,169090.0,15-59
Tajikistan,Male,Literate,168790.0,15-59
Tajikistan,Male,Illiterate,299.0,15-59
Tajikistan,Male,Total,144464.0,15-59
Tajikistan,Male,Literate,144209.0,15-59
Tajikistan,Male,Illiterate,253.0,15-59
Tajikistan,Male,Total,133444.0,15-59
Tajikistan,Male,Literate,133226.0,15-59
Tajikistan,Male,Total,99771.0,15-59
Tajikistan,Male,Literate,99602.0,15-59
Tajikistan,Male,Illiterate,168.0,15-59
Tajikistan,Male,Total,67055.0,15-59
Tajikistan,Male,Literate,66935.0,15-59
Tajikistan,Male,Illiterate,120.0,15-59
Tajikistan,Male,Total,41339.0,15-59
Tajikistan,Male,Literate,41261.0,15-59
Tajikistan,Male,Illiterate,78.0,15-59
Tajikistan,Male,Total,37842.0,15-59
Tajikistan,Male,Literate,37727.0,15-59
Tajikistan,Male,Total,40758.0,>60
Tajikistan,Male,Literate,40450.0,>60
Tajikistan,Male,Illiterate,308.0,>60
Tajikistan,Male,Total,33836.0,>60
Tajikistan,Male,Literate,33297.0,>60
Tajikistan,Male,Illiterate,538.0,>60
Tajikistan,Male,Total,44032.0,>60
Tajikistan,Male,Literate,42702.0,>60
Tajikistan,Male,Illiterate,1330.0,>60
Tajikistan,Female,Total,318698.0,<15
Tajikistan,Female,Literate,317935.0,<15
Tajikistan,Female,Illiterate,421.0,<15
Tajikistan,Female,Unknown,342.0,<15
Tajikistan,Female,Total,1580940.0,<15
Tajikistan,Female,Literate,1570046.0,<15
Tajikistan,Female,Illiterate,10548.0,<15
Tajikistan,Female,Unknown,346.0,<15
Tajikistan,Female,Total,249345.0,15-59
Tajikistan,Female,Literate,248998.0,15-59
Tajikistan,Female,Total,196974.0,15-59
Tajikistan,Female,Literate,196628.0,15-59
Tajikistan,Female,Illiterate,346.0,15-59
Tajikistan,Female,Total,167662.0,15-59
Tajikistan,Female,Literate,167358.0,15-59
Tajikistan,Female,Illiterate,304.0,15-59
Tajikistan,Female,Total,146317.0,15-59
Tajikistan,Female,Literate,145991.0,15-59
Tajikistan,Female,Illiterate,323.0,15-59
Tajikistan,Female,Unknown,3.0,15-59
Tajikistan,Female,Total,135353.0,15-59
Tajikistan,Female,Literate,135070.0,15-59
Tajikistan,Female,Illiterate,282.0,15-59
Tajikistan,Female,Total,100475.0,15-59
Tajikistan,Female,Literate,100250.0,15-59
Tajikistan,Female,Illiterate,225.0,15-59
Tajikistan,Female,Total,67437.0,15-59
Tajikistan,Female,Literate,67246.0,15-59
Tajikistan,Female,Illiterate,191.0,15-59
Tajikistan,Female,Total,39565.0,15-59
Tajikistan,Female,Literate,39285.0,15-59
Tajikistan,Female,Illiterate,280.0,15-59
Tajikistan,Female,Total,31832.0,15-59
Tajikistan,Female,Literate,31357.0,15-59
Tajikistan,Female,Illiterate,475.0,15-59
Tajikistan,Female,Total,39759.0,>60
Tajikistan,Female,Literate,38719.0,>60
Tajikistan,Female,Illiterate,1040.0,>60
Tajikistan,Female,Total,35795.0,>60
Tajikistan,Female,Literate,34206.0,>60
Tajikistan,Female,Illiterate,1588.0,>60
Tajikistan,Female,Total,51728.0,>60
Tajikistan,Female,Literate,47002.0,>60
Tajikistan,Female,Illiterate,4726.0,>60
Thailand,Male,Total,2494470.0,<15
Thailand,Male,Literate,2477658.0,<15
Thailand,Male,Illiterate,16708.0,<15
Thailand,Male,Unknown,104.0,<15
Thailand,Male,Total,28338238.0,<15
Thailand,Male,Literate,27326251.0,<15
Thailand,Male,Illiterate,935304.0,<15
Thailand,Male,Unknown,76683.0,<15
Thailand,Male,Total,2464803.0,15-59
Thailand,Male,Literate,2411708.0,15-59
Thailand,Male,Illiterate,49091.0,15-59
Thailand,Male,Unknown,4004.0,15-59
Thailand,Male,Total,2361288.0,15-59
Thailand,Male,Literate,2240583.0,15-59
Thailand,Male,Illiterate,112534.0,15-59
Thailand,Male,Unknown,8171.0,15-59
Thailand,Male,Total,2529640.0,15-59
Thailand,Male,Literate,2372687.0,15-59
Thailand,Male,Illiterate,146467.0,15-59
Thailand,Male,Unknown,10486.0,15-59
Thailand,Male,Total,2669920.0,15-59
Thailand,Male,Literate,2542214.0,15-59
Thailand,Male,Illiterate,117018.0,15-59
Thailand,Male,Unknown,10688.0,15-59
Thailand,Male,Total,2754126.0,15-59
Thailand,Male,Literate,2661306.0,15-59
Thailand,Male,Illiterate,84260.0,15-59
Thailand,Male,Unknown,8560.0,15-59
Thailand,Male,Total,2753287.0,15-59
Thailand,Male,Literate,2686487.0,15-59
Thailand,Male,Illiterate,60289.0,15-59
Thailand,Male,Unknown,6511.0,15-59
Thailand,Male,Total,2552527.0,15-59
Thailand,Male,Literate,2484969.0,15-59
Thailand,Male,Illiterate,61452.0,15-59
Thailand,Male,Unknown,6106.0,15-59
Thailand,Male,Total,2211649.0,15-59
Thailand,Male,Literate,2148393.0,15-59
Thailand,Male,Illiterate,58538.0,15-59
Thailand,Male,Unknown,4718.0,15-59
Thailand,Male,Total,1697223.0,15-59
Thailand,Male,Literate,1649976.0,15-59
Thailand,Male,Illiterate,44197.0,15-59
Thailand,Male,Unknown,3050.0,15-59
Thailand,Male,Total,1311024.0,>60
Thailand,Male,Literate,1264743.0,>60
Thailand,Male,Illiterate,43271.0,>60
Thailand,Male,Unknown,3010.0,>60
Thailand,Male,Total,902683.0,>60
Thailand,Male,Literate,863506.0,>60
Thailand,Male,Illiterate,36645.0,>60
Thailand,Male,Unknown,2532.0,>60
Thailand,Male,Total,1635598.0,>60
Thailand,Male,Literate,1522021.0,>60
Thailand,Male,Illiterate,104834.0,>60
Thailand,Male,Unknown,8743.0,>60
Thailand,Female,Total,2369774.0,<15
Thailand,Female,Literate,2356002.0,<15
Thailand,Female,Illiterate,13719.0,<15
Thailand,Female,Unknown,53.0,<15
Thailand,Female,Total,29821896.0,<15
Thailand,Female,Literate,28750683.0,<15
Thailand,Female,Illiterate,991731.0,<15
Thailand,Female,Unknown,79482.0,<15
Thailand,Female,Total,2435784.0,15-59
Thailand,Female,Literate,2383271.0,15-59
Thailand,Female,Illiterate,49389.0,15-59
Thailand,Female,Unknown,3124.0,15-59
Thailand,Female,Total,2330223.0,15-59
Thailand,Female,Literate,2207574.0,15-59
Thailand,Female,Illiterate,114554.0,15-59
Thailand,Female,Unknown,8095.0,15-59
Thailand,Female,Total,2562971.0,15-59
Thailand,Female,Literate,2427789.0,15-59
Thailand,Female,Illiterate,123660.0,15-59
Thailand,Female,Unknown,11522.0,15-59
Thailand,Female,Total,2724992.0,15-59
Thailand,Female,Literate,2624841.0,15-59
Thailand,Female,Illiterate,89473.0,15-59
Thailand,Female,Unknown,10678.0,15-59
Thailand,Female,Total,2860725.0,15-59
Thailand,Female,Literate,2790279.0,15-59
Thailand,Female,Illiterate,62705.0,15-59
Thailand,Female,Unknown,7741.0,15-59
Thailand,Female,Total,2918737.0,15-59
Thailand,Female,Literate,2865732.0,15-59
Thailand,Female,Illiterate,46399.0,15-59
Thailand,Female,Unknown,6606.0,15-59
Thailand,Female,Total,2713546.0,15-59
Thailand,Female,Literate,2646506.0,15-59
Thailand,Female,Illiterate,61537.0,15-59
Thailand,Female,Unknown,5503.0,15-59
Thailand,Female,Total,2376383.0,15-59
Thailand,Female,Literate,2302584.0,15-59
Thailand,Female,Illiterate,68814.0,15-59
Thailand,Female,Unknown,4985.0,15-59
Thailand,Female,Total,1869858.0,15-59
Thailand,Female,Literate,1809441.0,15-59
Thailand,Female,Illiterate,57299.0,15-59
Thailand,Female,Unknown,3118.0,15-59
Thailand,Female,Total,1454368.0,>60
Thailand,Female,Literate,1402106.0,>60
Thailand,Female,Illiterate,49380.0,>60
Thailand,Female,Unknown,2882.0,>60
